:START_ID,:END_ID,weight:double,type
n11268,n6278,27.7677,BELONGS_TO
n8689,n7551,32.1212,FUNDED_BY
n19641,n21657,74.0178,DEVELOPS
n11881,n16352,10.8787,FOLLOWS
n28555,n10202,84.9343,FOLLOWS
n10946,n1074,10.9965,BELONGS_TO
n27159,n6524,33.7256,DEVELOPS
n10254,n22575,33.319,DEVELOPS
n18695,n14953,15.0135,FOLLOWS
n16880,n28515,60.3854,BELONGS_TO
n15538,n4431,99.4827,FOLLOWS
n10408,n22046,15.0301,FOLLOWS
n13334,n419,50.5181,DEVELOPS
n12135,n22645,27.2831,FUNDED_BY
n9927,n11846,0.7595,FOLLOWS
n22967,n26141,7.9882,BELONGS_TO
n24527,n5445,46.1375,FOLLOWS
n7440,n29929,16.7198,FUNDED_BY
n2833,n15313,73.2653,FUNDED_BY
n28558,n14020,81.406,FOLLOWS
n3107,n15096,65.5854,FOLLOWS
n28046,n5247,46.494,FUNDED_BY
n29381,n20419,56.109,BELONGS_TO
n7002,n19668,32.5455,FOLLOWS
n12877,n19166,60.2692,FUNDED_BY
n20282,n17980,85.2194,DEVELOPS
n22782,n17444,10.0184,DEVELOPS
n23485,n15068,43.3518,FOLLOWS
n4927,n17352,44.8394,DEVELOPS
n13971,n13507,95.6765,BELONGS_TO
n22756,n23038,10.378,FOLLOWS
n2931,n27202,11.4939,BELONGS_TO
n5582,n25132,66.3915,FUNDED_BY
n16746,n29296,76.5696,FOLLOWS
n3569,n20539,30.4225,FOLLOWS
n29612,n4672,44.0243,DEVELOPS
n16650,n5296,57.1435,FOLLOWS
n12492,n1613,62.6951,DEVELOPS
n25293,n12940,67.7368,FUNDED_BY
n3544,n16188,19.9918,DEVELOPS
n3365,n29755,76.4974,BELONGS_TO
n19436,n6134,14.2703,DEVELOPS
n1964,n26073,14.5816,BELONGS_TO
n15992,n16042,58.2694,BELONGS_TO
n5795,n4542,33.2684,FOLLOWS
n15812,n18385,14.1112,FOLLOWS
n7844,n21177,38.8582,DEVELOPS
n3494,n2736,83.7175,BELONGS_TO
n11850,n4737,49.4779,FOLLOWS
n22319,n3099,46.6422,FUNDED_BY
n18965,n14915,9.15,FOLLOWS
n2580,n18370,14.8167,FOLLOWS
n22755,n1165,27.506,FUNDED_BY
n21305,n28410,98.9417,DEVELOPS
n18387,n6432,17.415,FOLLOWS
n23563,n13655,89.6634,FOLLOWS
n24218,n21945,81.2182,FUNDED_BY
n25084,n22389,71.9761,BELONGS_TO
n19200,n18738,75.1584,BELONGS_TO
n857,n23945,96.1189,FUNDED_BY
n11431,n10131,87.8346,FUNDED_BY
n9914,n11547,73.454,BELONGS_TO
n723,n6894,42.1172,BELONGS_TO
n29318,n15582,29.9378,BELONGS_TO
n707,n18108,74.0714,FOLLOWS
n25331,n22770,49.7501,FUNDED_BY
n3828,n26168,40.6539,DEVELOPS
n580,n12522,98.3224,DEVELOPS
n3947,n423,45.9118,BELONGS_TO
n10287,n1312,71.2714,FUNDED_BY
n20448,n8339,32.875,FUNDED_BY
n6669,n24365,41.9804,DEVELOPS
n25333,n28410,6.2911,FUNDED_BY
n28015,n2480,89.8057,FOLLOWS
n14159,n18237,74.4118,DEVELOPS
n8789,n28917,53.7712,FUNDED_BY
n2673,n18159,31.5574,FUNDED_BY
n19428,n21765,87.5966,FUNDED_BY
n6906,n26251,13.096,DEVELOPS
n2463,n19750,22.118,FOLLOWS
n27772,n29937,83.0334,DEVELOPS
n13821,n20573,98.7993,FOLLOWS
n4270,n27808,10.9954,BELONGS_TO
n3063,n8487,95.426,DEVELOPS
n23967,n10980,49.6255,FUNDED_BY
n19542,n18137,91.85,DEVELOPS
n4049,n17769,23.236,FUNDED_BY
n15040,n21561,60.5022,FUNDED_BY
n5566,n13841,94.596,DEVELOPS
n29699,n11288,90.2207,FOLLOWS
n26479,n13465,18.0617,DEVELOPS
n23192,n6524,74.5039,FOLLOWS
n12940,n24343,72.7922,DEVELOPS
n20456,n15860,29.4222,FUNDED_BY
n20743,n24969,55.8733,BELONGS_TO
n4301,n17943,70.1557,FUNDED_BY
n24343,n3281,54.6082,FOLLOWS
n27291,n9254,11.7041,FOLLOWS
n16063,n19020,52.853,FOLLOWS
n16455,n18228,46.1179,BELONGS_TO
n1644,n8652,43.7342,FUNDED_BY
n5214,n17643,67.325,FOLLOWS
n14842,n10687,23.3297,BELONGS_TO
n1301,n5667,88.7759,FOLLOWS
n23746,n11422,6.8514,FOLLOWS
n9504,n5667,46.0543,FOLLOWS
n19625,n7364,29.5588,FOLLOWS
n26544,n23921,7.4999,BELONGS_TO
n1085,n10455,12.3575,BELONGS_TO
n23040,n15319,93.9594,FUNDED_BY
n23514,n12302,68.9375,DEVELOPS
n5061,n13611,80.5834,DEVELOPS
n18738,n2757,3.6168,FUNDED_BY
n21594,n471,37.6208,FUNDED_BY
n20117,n17862,88.9815,DEVELOPS
n12736,n15268,87.5487,BELONGS_TO
n26294,n506,39.317,DEVELOPS
n6718,n2885,58.7377,DEVELOPS
n7033,n1312,74.446,FUNDED_BY
n18394,n16287,20.8725,FUNDED_BY
n24950,n15698,69.5342,DEVELOPS
n17288,n19079,30.9229,FUNDED_BY
n13619,n2855,76.3153,BELONGS_TO
n25090,n26234,71.5342,FUNDED_BY
n7519,n15383,85.1091,DEVELOPS
n22941,n2787,76.6447,FUNDED_BY
n13960,n325,59.8518,DEVELOPS
n11607,n26584,72.6825,BELONGS_TO
n16918,n25455,51.2512,FUNDED_BY
n28144,n21023,39.3983,FOLLOWS
n26303,n8761,97.759,FUNDED_BY
n15376,n7242,68.2924,DEVELOPS
n18860,n27542,96.1625,BELONGS_TO
n469,n8104,40.4171,DEVELOPS
n27127,n29332,65.4812,FUNDED_BY
n2890,n14276,90.9124,FOLLOWS
n21265,n14023,35.2097,BELONGS_TO
n1721,n16315,11.3776,FUNDED_BY
n11163,n17846,62.3142,BELONGS_TO
n25656,n14928,61.4688,DEVELOPS
n20773,n17738,77.4057,FUNDED_BY
n1300,n16799,73.5528,DEVELOPS
n27054,n807,15.6776,DEVELOPS
n10248,n16289,45.5891,FOLLOWS
n15337,n18253,60.613,FUNDED_BY
n29043,n2059,62.7855,DEVELOPS
n4083,n25062,43.854,BELONGS_TO
n23103,n566,7.8493,FOLLOWS
n2673,n24556,8.3243,DEVELOPS
n4533,n5738,28.3853,FOLLOWS
n2386,n29774,54.8811,FUNDED_BY
n29937,n12390,48.1195,FOLLOWS
n23461,n4395,1.1784,FOLLOWS
n10100,n22142,59.8713,DEVELOPS
n19635,n25378,22.6657,BELONGS_TO
n13649,n27212,65.605,BELONGS_TO
n9122,n21863,74.2989,DEVELOPS
n19386,n14866,52.4031,BELONGS_TO
n25419,n7658,57.8865,FUNDED_BY
n4031,n4628,95.6338,FOLLOWS
n28211,n5615,72.974,FUNDED_BY
n27778,n10407,88.8478,BELONGS_TO
n8297,n17244,99.078,FUNDED_BY
n25019,n11707,79.1492,FOLLOWS
n18741,n17347,42.5636,FOLLOWS
n28874,n6182,80.5075,DEVELOPS
n20869,n13062,44.4403,BELONGS_TO
n24716,n8054,72.4273,DEVELOPS
n18027,n8005,94.6692,BELONGS_TO
n10131,n5260,40.8362,FOLLOWS
n1248,n13554,27.5398,DEVELOPS
n16655,n11530,66.2492,BELONGS_TO
n16131,n11516,94.6175,BELONGS_TO
n15030,n29761,56.8335,FUNDED_BY
n8068,n29367,82.4995,FOLLOWS
n25224,n62,77.9652,BELONGS_TO
n1559,n23891,96.1064,BELONGS_TO
n24652,n15959,78.2093,BELONGS_TO
n16896,n19644,23.7686,BELONGS_TO
n28880,n7360,99.7892,FUNDED_BY
n24776,n26231,45.8395,FUNDED_BY
n4320,n22872,91.1344,DEVELOPS
n19697,n27453,0.8868,DEVELOPS
n27542,n18056,63.3642,DEVELOPS
n21923,n15815,69.0295,FUNDED_BY
n9847,n27517,50.9217,FOLLOWS
n105,n22382,16.412,FOLLOWS
n99,n18651,0.7787,BELONGS_TO
n19540,n28410,99.6095,BELONGS_TO
n27343,n20683,93.1748,FUNDED_BY
n26168,n16851,30.2551,FOLLOWS
n28830,n23456,93.2055,BELONGS_TO
n5311,n22818,96.8448,DEVELOPS
n13376,n17085,39.2583,FOLLOWS
n8311,n26825,23.7826,FUNDED_BY
n16187,n15610,97.8307,DEVELOPS
n24390,n16482,78.6863,FUNDED_BY
n10599,n18301,19.7366,DEVELOPS
n18387,n10402,67.2852,FUNDED_BY
n28167,n24379,3.98,BELONGS_TO
n21475,n14570,79.1494,BELONGS_TO
n11331,n19160,83.1717,FUNDED_BY
n1807,n29275,33.6376,BELONGS_TO
n7364,n14629,80.8963,FUNDED_BY
n18851,n15959,38.8885,FUNDED_BY
n3896,n14748,76.1105,BELONGS_TO
n8611,n21525,72.0356,DEVELOPS
n4277,n27470,47.0186,FUNDED_BY
n4445,n12113,35.9435,DEVELOPS
n28090,n16448,59.8223,FUNDED_BY
n1500,n2911,43.2156,DEVELOPS
n21725,n4933,2.3316,BELONGS_TO
n14719,n16071,42.8371,BELONGS_TO
n12251,n22520,91.3095,FUNDED_BY
n5907,n26673,36.3665,FOLLOWS
n24396,n22044,75.1994,DEVELOPS
n19527,n250,24.9715,FOLLOWS
n18451,n2179,28.6888,BELONGS_TO
n1342,n12010,80.375,FOLLOWS
n19711,n19170,42.5225,DEVELOPS
n22079,n283,18.677,FOLLOWS
n14856,n8514,65.1751,DEVELOPS
n16058,n18548,53.4384,BELONGS_TO
n27670,n27612,67.1349,DEVELOPS
n4845,n16582,37.8278,FUNDED_BY
n10283,n4801,58.1921,FOLLOWS
n23844,n16662,13.2928,DEVELOPS
n28506,n29366,18.6589,FUNDED_BY
n26122,n24380,63.5468,DEVELOPS
n18100,n26096,31.6331,BELONGS_TO
n25293,n8797,84.6541,DEVELOPS
n1746,n17578,55.4023,FUNDED_BY
n9060,n11075,46.9391,BELONGS_TO
n4933,n19235,97.9497,FUNDED_BY
n3689,n21134,39.9867,DEVELOPS
n24427,n17751,43.6045,FOLLOWS
n8795,n26438,86.8304,FOLLOWS
n4060,n1729,75.9042,FUNDED_BY
n15024,n16265,79.1668,BELONGS_TO
n8395,n12700,16.8202,BELONGS_TO
n5615,n29537,13.1827,BELONGS_TO
n21946,n4628,5.5792,FOLLOWS
n6161,n17589,38.4237,BELONGS_TO
n7436,n29198,78.8082,FUNDED_BY
n4542,n8227,50.6982,FUNDED_BY
n4285,n7440,3.4422,FOLLOWS
n9794,n4393,6.4254,BELONGS_TO
n21574,n7010,18.3187,FOLLOWS
n13509,n12670,12.8325,DEVELOPS
n5812,n11489,83.388,DEVELOPS
n9649,n26392,78.3133,FOLLOWS
n14570,n18159,11.3207,DEVELOPS
n23791,n2931,49.6195,FUNDED_BY
n12283,n28989,37.8971,DEVELOPS
n19605,n11163,0.1186,BELONGS_TO
n25730,n18197,84.8172,FOLLOWS
n2179,n4556,62.4022,BELONGS_TO
n6986,n9018,87.1369,FUNDED_BY
n19968,n6406,51.9062,FOLLOWS
n28744,n23077,99.306,BELONGS_TO
n6986,n7547,89.5177,BELONGS_TO
n2463,n23862,67.3817,DEVELOPS
n6841,n25941,32.1744,FUNDED_BY
n6669,n13703,25.286,DEVELOPS
n8055,n11662,95.566,FOLLOWS
n19748,n22587,73.9445,FUNDED_BY
n12701,n12390,4.0758,DEVELOPS
n26985,n28906,62.3486,DEVELOPS
n21094,n17135,21.1611,BELONGS_TO
n15963,n27736,41.0519,BELONGS_TO
n18892,n15523,76.0421,FUNDED_BY
n12356,n14328,11.3834,FUNDED_BY
n14723,n20609,49.2426,BELONGS_TO
n2556,n4029,94.5808,FOLLOWS
n11800,n15908,4.4042,DEVELOPS
n21294,n5779,25.0417,DEVELOPS
n27293,n13971,26.9502,FOLLOWS
n7033,n357,24.6202,DEVELOPS
n12247,n13039,64.6397,BELONGS_TO
n4049,n11516,15.5819,FUNDED_BY
n13045,n15030,96.222,BELONGS_TO
n6747,n14015,1.103,FUNDED_BY
n4247,n6071,7.6244,BELONGS_TO
n26673,n12379,99.9307,BELONGS_TO
n1724,n21356,5.8738,DEVELOPS
n12510,n13201,44.6034,DEVELOPS
n707,n8145,59.2466,FUNDED_BY
n2603,n29015,14.3423,DEVELOPS
n22692,n13583,6.6507,DEVELOPS
n13408,n21443,87.6341,BELONGS_TO
n12773,n15650,15.0982,DEVELOPS
n325,n28140,2.4135,FOLLOWS
n2269,n19095,68.0117,FUNDED_BY
n24933,n17232,78.0747,BELONGS_TO
n12750,n27530,14.4726,BELONGS_TO
n2563,n10920,26.9023,FUNDED_BY
n28939,n27979,47.9467,FOLLOWS
n25730,n27714,2.862,BELONGS_TO
n16133,n7024,45.1243,BELONGS_TO
n25417,n13604,85.345,FUNDED_BY
n14745,n13947,4.1075,DEVELOPS
n22218,n22665,73.0457,BELONGS_TO
n18965,n8856,35.1058,FUNDED_BY
n16537,n3045,58.7075,FUNDED_BY
n19594,n24390,65.4822,DEVELOPS
n14684,n7868,5.1629,FUNDED_BY
n22228,n22111,79.5167,FUNDED_BY
n17238,n23721,50.7827,FOLLOWS
n24933,n24368,98.8586,BELONGS_TO
n23862,n7941,8.9727,BELONGS_TO
n10678,n18328,76.5005,DEVELOPS
n15924,n28995,18.7402,BELONGS_TO
n8893,n10194,20.1187,DEVELOPS
n1500,n1945,63.7963,BELONGS_TO
n20936,n5398,79.1991,DEVELOPS
n6291,n15581,8.7391,FOLLOWS
n21765,n20605,66.4693,DEVELOPS
n25048,n8162,11.024,FOLLOWS
n24969,n19083,69.1846,FOLLOWS
n28171,n9068,87.1891,DEVELOPS
n2063,n2048,78.4645,DEVELOPS
n28445,n11003,94.9097,FUNDED_BY
n15845,n24078,38.1285,FUNDED_BY
n4921,n9748,28.8022,FOLLOWS
n21011,n16287,20.5806,DEVELOPS
n16882,n17968,78.4357,FOLLOWS
n5061,n16980,59.0664,FOLLOWS
n7043,n28469,37.0631,FOLLOWS
n27686,n19527,69.0685,BELONGS_TO
n6709,n24561,41.203,FOLLOWS
n4168,n12855,17.3169,DEVELOPS
n25019,n9934,67.1314,FUNDED_BY
n27458,n22941,22.3526,BELONGS_TO
n19641,n16842,93.6461,DEVELOPS
n13928,n21799,14.4264,BELONGS_TO
n27506,n25759,95.014,BELONGS_TO
n10771,n15959,81.771,FOLLOWS
n28084,n19419,82.9401,DEVELOPS
n2024,n22250,79.652,BELONGS_TO
n26828,n6707,51.9058,DEVELOPS
n13537,n7611,5.3077,BELONGS_TO
n9884,n22615,49.5959,DEVELOPS
n23086,n26043,24.2089,FUNDED_BY
n25224,n17629,38.8061,FUNDED_BY
n10013,n4448,23.7393,FOLLOWS
n11102,n15533,81.5572,DEVELOPS
n24889,n3265,48.6179,FOLLOWS
n17822,n17227,94.9213,FUNDED_BY
n2991,n5980,9.9459,FOLLOWS
n13967,n5523,84.6886,BELONGS_TO
n20814,n5779,86.5936,BELONGS_TO
n26194,n3669,42.4487,FUNDED_BY
n25273,n23211,35.7283,DEVELOPS
n22967,n7645,18.5931,DEVELOPS
n3248,n10049,39.1698,DEVELOPS
n16069,n16273,58.2049,BELONGS_TO
n27310,n21594,8.9685,DEVELOPS
n7187,n17494,57.0176,BELONGS_TO
n17007,n16382,18.4492,FUNDED_BY
n15484,n207,41.9077,DEVELOPS
n24556,n12514,26.0496,FOLLOWS
n19564,n15795,81.9604,FOLLOWS
n10921,n20539,96.8178,BELONGS_TO
n26141,n22654,0.3832,DEVELOPS
n26643,n9379,8.3106,BELONGS_TO
n22216,n27714,9.6593,BELONGS_TO
n17007,n25768,70.4285,DEVELOPS
n8622,n16976,39.6019,FUNDED_BY
n24411,n250,88.7471,BELONGS_TO
n7185,n25430,56.4814,FUNDED_BY
n20439,n18131,97.1138,FOLLOWS
n4996,n16889,54.8647,FUNDED_BY
n24233,n10855,32.1223,BELONGS_TO
n12499,n5779,44.1673,FUNDED_BY
n909,n5972,24.4436,BELONGS_TO
n17724,n18161,23.8455,BELONGS_TO
n19644,n25707,69.6312,BELONGS_TO
n8319,n23841,34.1603,BELONGS_TO
n26940,n6544,64.3795,BELONGS_TO
n16049,n20193,51.533,FOLLOWS
n20005,n8286,70.2678,DEVELOPS
n28112,n23891,32.8847,FOLLOWS
n28215,n4966,62.5988,FOLLOWS
n8147,n299,29.6804,FOLLOWS
n3325,n22476,4.4959,FUNDED_BY
n17627,n21113,29.8516,DEVELOPS
n23545,n6365,3.8483,DEVELOPS
n4060,n16269,92.7582,BELONGS_TO
n6759,n2401,42.5628,DEVELOPS
n21177,n3950,11.9381,FOLLOWS
n28577,n3109,57.3751,BELONGS_TO
n15812,n19554,11.2488,BELONGS_TO
n29240,n23530,32.3348,BELONGS_TO
n9760,n12113,8.2767,FUNDED_BY
n21863,n14580,80.0624,BELONGS_TO
n13575,n20683,12.4384,DEVELOPS
n19038,n21133,75.479,FOLLOWS
n4679,n27818,53.5245,FOLLOWS
n5633,n25967,14.4017,FOLLOWS
n27808,n909,38.0914,FUNDED_BY
n8048,n2046,21.2137,BELONGS_TO
n5895,n2530,62.2875,BELONGS_TO
n4961,n27596,33.8243,DEVELOPS
n22152,n7562,37.518,DEVELOPS
n23862,n7213,89.3244,DEVELOPS
n8745,n22898,74.7236,BELONGS_TO
n18477,n11369,43.1204,DEVELOPS
n20480,n24921,98.1384,FUNDED_BY
n5322,n14246,17.9383,FUNDED_BY
n6272,n1729,72.1148,BELONGS_TO
n25713,n24933,2.5644,FUNDED_BY
n18271,n3717,26.6501,DEVELOPS
n2425,n15024,64.5757,FOLLOWS
n839,n15787,61.3796,FOLLOWS
n2855,n24554,21.65,FUNDED_BY
n18727,n10417,13.9156,BELONGS_TO
n25907,n9107,52.7488,FUNDED_BY
n20950,n24450,55.3566,FOLLOWS
n6311,n9122,38.3622,BELONGS_TO
n5800,n18550,71.9844,BELONGS_TO
n6037,n909,44.3996,FUNDED_BY
n21611,n28367,63.6711,FUNDED_BY
n15787,n4385,12.5996,FOLLOWS
n4719,n26626,59.2397,FOLLOWS
n25542,n19446,26.5635,FOLLOWS
n14809,n19472,25.5645,BELONGS_TO
n9462,n14728,25.096,FUNDED_BY
n18567,n11361,33.7945,FOLLOWS
n6005,n19020,7.6917,DEVELOPS
n8132,n19361,33.457,DEVELOPS
n9108,n23721,2.7266,FOLLOWS
n5615,n7436,55.6989,BELONGS_TO
n18086,n25656,14.8411,FUNDED_BY
n11815,n2580,1.7541,FUNDED_BY
n6953,n12573,9.4758,FOLLOWS
n24547,n14154,0.6809,BELONGS_TO
n25953,n10639,12.544,BELONGS_TO
n13536,n5714,24.1552,BELONGS_TO
n13736,n14596,62.1085,FUNDED_BY
n10248,n12522,75.509,FUNDED_BY
n26453,n28173,93.0587,FUNDED_BY
n18749,n3474,14.9304,BELONGS_TO
n4945,n10118,28.2725,FOLLOWS
n27078,n17689,15.8586,BELONGS_TO
n10672,n9273,52.1472,BELONGS_TO
n28410,n8223,46.6962,DEVELOPS
n2008,n17819,63.0825,BELONGS_TO
n28788,n1145,43.087,FUNDED_BY
n14020,n21134,65.7458,FUNDED_BY
n15024,n1150,58.7729,FUNDED_BY
n9362,n16187,57.8932,DEVELOPS
n6150,n3953,98.4545,BELONGS_TO
n29926,n21792,40.5507,FUNDED_BY
n1937,n1511,72.8403,DEVELOPS
n21249,n21919,45.4123,FUNDED_BY
n23397,n22733,25.9994,BELONGS_TO
n9263,n13408,25.0813,FOLLOWS
n28215,n575,85.7985,BELONGS_TO
n9476,n19384,76.5235,DEVELOPS
n3869,n23219,48.5938,FUNDED_BY
n13201,n19033,29.5614,FOLLOWS
n6865,n5214,7.8568,FUNDED_BY
n4320,n14461,71.6494,FOLLOWS
n25374,n13305,63.4742,FOLLOWS
n3325,n25763,16.7806,FOLLOWS
n4178,n21966,50.1758,DEVELOPS
n11616,n16081,78.3735,FUNDED_BY
n16896,n19878,13.9785,BELONGS_TO
n22189,n9390,72.1684,FOLLOWS
n16375,n11648,57.0655,FUNDED_BY
n8559,n7601,98.3423,FUNDED_BY
n3341,n423,17.3029,FOLLOWS
n25224,n29690,93.2495,BELONGS_TO
n5566,n5541,6.5219,BELONGS_TO
n26275,n10903,87.2512,BELONGS_TO
n22749,n25605,24.21,FOLLOWS
n644,n19337,86.6386,FOLLOWS
n14842,n28112,10.5259,BELONGS_TO
n19020,n12746,48.0377,FUNDED_BY
n11112,n10576,59.9245,FUNDED_BY
n23784,n15829,35.6236,FOLLOWS
n2954,n28874,57.4701,FUNDED_BY
n3577,n2976,82.8524,DEVELOPS
n1429,n7156,29.5529,DEVELOPS
n6646,n27293,14.1156,FUNDED_BY
n5528,n6325,44.4414,BELONGS_TO
n15024,n26841,99.4675,FUNDED_BY
n17424,n17578,18.7197,FOLLOWS
n26835,n11292,16.9739,DEVELOPS
n3375,n28996,38.5451,FOLLOWS
n21923,n8323,82.0169,BELONGS_TO
n20593,n27097,63.6561,BELONGS_TO
n22159,n21133,25.0291,FOLLOWS
n13821,n17738,65.7485,DEVELOPS
n207,n20651,76.9066,FOLLOWS
n24962,n28958,17.0612,FUNDED_BY
n27470,n29953,56.0507,DEVELOPS
n3240,n12191,75.2628,BELONGS_TO
n5359,n28882,14.0428,BELONGS_TO
n657,n14008,5.4457,FUNDED_BY
n4628,n10343,27.4714,FUNDED_BY
n20437,n4489,19.4329,BELONGS_TO
n16008,n24698,37.999,BELONGS_TO
n20987,n16596,20.6918,DEVELOPS
n14343,n14675,3.4401,DEVELOPS
n13985,n14457,86.257,BELONGS_TO
n6658,n17980,42.5849,DEVELOPS
n1426,n26203,66.6198,FOLLOWS
n20952,n10984,99.0369,DEVELOPS
n11983,n15483,3.3465,FOLLOWS
n12306,n25463,76.1142,DEVELOPS
n5431,n21383,80.3532,BELONGS_TO
n28995,n16849,35.3317,BELONGS_TO
n29605,n4355,70.9215,FOLLOWS
n6117,n13038,68.5024,FOLLOWS
n3999,n23926,77.988,BELONGS_TO
n17631,n12849,26.8204,FUNDED_BY
n24665,n11542,81.8155,BELONGS_TO
n25295,n15024,53.3287,DEVELOPS
n22434,n10859,33.2394,FOLLOWS
n8735,n7390,58.8678,FUNDED_BY
n17488,n12593,46.042,BELONGS_TO
n19083,n24746,98.3162,FOLLOWS
n24715,n2848,56.3509,FOLLOWS
n8098,n3609,8.5914,BELONGS_TO
n18451,n21778,93.5053,BELONGS_TO
n15829,n2024,19.128,FOLLOWS
n19419,n23966,83.2895,FUNDED_BY
n8063,n8745,10.7524,FOLLOWS
n4925,n39,76.7609,BELONGS_TO
n19883,n9079,0.2555,DEVELOPS
n12597,n17081,84.4085,FUNDED_BY
n18728,n28897,29.9832,DEVELOPS
n29854,n22118,42.4769,FOLLOWS
n18763,n23520,87.4323,DEVELOPS
n23890,n17337,83.2648,FOLLOWS
n17536,n28319,28.9382,DEVELOPS
n8708,n1203,90.7975,BELONGS_TO
n622,n6524,56.2941,DEVELOPS
n20927,n19554,14.1961,FOLLOWS
n7545,n29043,67.3153,FUNDED_BY
n12953,n1558,31.0603,FUNDED_BY
n28410,n17758,57.2842,BELONGS_TO
n13751,n18490,71.5344,DEVELOPS
n17751,n17197,63.8392,FUNDED_BY
n15528,n25671,6.8537,BELONGS_TO
n9426,n29727,51.4623,FOLLOWS
n3068,n18567,55.8883,BELONGS_TO
n16188,n28729,77.3765,BELONGS_TO
n29996,n8262,58.3181,FOLLOWS
n19483,n2885,63.5462,FOLLOWS
n3805,n27945,86.5763,FOLLOWS
n6772,n1868,51.9965,FOLLOWS
n18462,n17516,76.1878,DEVELOPS
n651,n3610,0.7317,DEVELOPS
n21872,n8054,7.6107,BELONGS_TO
n23789,n9715,87.5434,FOLLOWS
n2269,n1085,63.727,FUNDED_BY
n23794,n18828,76.3493,FUNDED_BY
n15908,n12682,62.4418,DEVELOPS
n11333,n22198,96.9815,BELONGS_TO
n1201,n7185,87.2715,BELONGS_TO
n11990,n7140,39.9485,BELONGS_TO
n14842,n23721,87.5833,DEVELOPS
n22218,n4566,4.8452,FUNDED_BY
n4052,n16243,1.0892,FUNDED_BY
n11431,n3039,19.1051,BELONGS_TO
n11836,n28448,62.3699,BELONGS_TO
n22189,n8269,12.4044,FUNDED_BY
n13554,n28211,82.1867,FOLLOWS
n18159,n18259,63.6577,FOLLOWS
n20090,n22382,5.4637,FUNDED_BY
n9883,n28036,54.447,BELONGS_TO
n3978,n11164,24.9598,DEVELOPS
n1159,n235,69.4134,BELONGS_TO
n24399,n16818,95.2726,FUNDED_BY
n22129,n18902,95.5629,DEVELOPS
n17846,n29701,22.019,DEVELOPS
n22618,n11193,55.5973,DEVELOPS
n2063,n10752,65.9837,FUNDED_BY
n29502,n23421,86.9182,FUNDED_BY
n6666,n18937,59.5053,FUNDED_BY
n22144,n22569,45.3568,FUNDED_BY
n19697,n2747,43.6292,BELONGS_TO
n28732,n25062,89.1016,FOLLOWS
n26615,n16069,84.0932,BELONGS_TO
n7220,n23040,95.5336,BELONGS_TO
n2322,n19974,99.6306,BELONGS_TO
n23040,n11881,82.7184,BELONGS_TO
n15349,n9082,10.6986,FOLLOWS
n29366,n9091,34.8725,FOLLOWS
n13619,n22179,27.0582,BELONGS_TO
n14207,n5658,41.7639,FUNDED_BY
n23068,n13985,70.8692,FUNDED_BY
n4695,n22250,41.0777,FOLLOWS
n12836,n9478,16.6424,BELONGS_TO
n29614,n6962,36.8811,BELONGS_TO
n21803,n25967,14.1135,FUNDED_BY
n15921,n5356,34.1042,FUNDED_BY
n1970,n15995,6.2742,DEVELOPS
n9085,n10132,79.916,FUNDED_BY
n27145,n28874,11.0226,FOLLOWS
n6331,n762,83.6092,DEVELOPS
n14719,n16067,25.0238,BELONGS_TO
n28483,n10499,35.936,FOLLOWS
n18453,n21982,33.4169,BELONGS_TO
n25045,n7213,14.1501,DEVELOPS
n11973,n27913,21.0353,FUNDED_BY
n6229,n17189,67.4089,BELONGS_TO
n7185,n7519,43.5578,BELONGS_TO
n14969,n1633,94.8328,FOLLOWS
n24554,n27530,75.2881,FUNDED_BY
n23967,n1858,64.235,DEVELOPS
n22808,n13655,45.5183,DEVELOPS
n20273,n15924,33.913,FUNDED_BY
n14039,n4240,27.7233,DEVELOPS
n11164,n1451,61.0538,FOLLOWS
n24380,n4071,7.213,DEVELOPS
n1373,n24850,12.3781,FOLLOWS
n15484,n4964,72.8339,FOLLOWS
n16287,n15014,73.1435,FOLLOWS
n7753,n28839,35.1387,FOLLOWS
n23215,n18670,33.2512,BELONGS_TO
n15043,n6579,74.9265,BELONGS_TO
n28469,n5466,41.313,BELONGS_TO
n12629,n25957,53.1172,FOLLOWS
n25293,n24969,50.1962,DEVELOPS
n15924,n9079,94.8267,BELONGS_TO
n8737,n19386,38.0392,FUNDED_BY
n8691,n28734,23.4728,FOLLOWS
n3414,n23040,44.918,BELONGS_TO
n21016,n24797,44.3289,FOLLOWS
n115,n17589,49.4491,FUNDED_BY
n8977,n7416,99.1904,BELONGS_TO
n12964,n9556,50.6877,DEVELOPS
n29163,n17,33.6588,DEVELOPS
n29967,n17073,42.0414,DEVELOPS
n24254,n11331,15.1409,BELONGS_TO
n13841,n23844,80.32,BELONGS_TO
n14675,n20668,37.1974,DEVELOPS
n4247,n26983,11.2309,BELONGS_TO
n9436,n3772,28.3359,FOLLOWS
n8551,n20009,13.1879,FUNDED_BY
n29662,n3414,4.3893,DEVELOPS
n27956,n13901,64.6481,FOLLOWS
n24251,n5904,6.2867,DEVELOPS
n19878,n21474,32.9505,FUNDED_BY
n16537,n17892,17.7097,FUNDED_BY
n28979,n20993,56.4146,FUNDED_BY
n6702,n2059,79.2427,FOLLOWS
n8790,n20756,60.807,FOLLOWS
n8130,n19369,16.614,BELONGS_TO
n3568,n3013,12.2878,FUNDED_BY
n17637,n4350,45.9683,DEVELOPS
